Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay,All_Data_Hash,Location_Status_Hash,Env_Time_Hash
2024-02-23 09:29:19,Truck_3,87.5079,-125.5319,290,In Transit,20.5,51.4,Clear,22,170,4,Mechanical Failure,74.7,147,0,2849441ca55aebb028ad07d3e82db72c1b5ff08d406d2ccdd56a716911ed83a8,995af37c07ffd5255e198623b943b056bc6c7c424353a85bc0607b832176f9db,87c376f291948f3231ef7bb937c3567cc238491e937b06bd40abba229a506d37
2024-02-27 05:17:36,Truck_1,-76.8771,94.6166,260,Delayed,22.8,71.7,Heavy,44,393,5,Mechanical Failure,94.1,154,1,5f88c69eef0a89100c0eda935b8d876a57da5a2f80045c7416cb9dd7781b7939,3fdd54cf0a7715f36d4900c5aabcbac80353104ef88ebe7de4dadb184b21f477,736248f9a7ec28faf7a7546dc56d4d615677db4bdaa39d406e0f26e26a92d3a1
2024-07-26 19:10:43,Truck_5,89.2765,166.6548,378,Delayed,18.9,55.5,Heavy,35,367,4,Weather,74.4,229,1,d3f0797468c7daf61566efb6c24987f192ca0e5987fec55f9add56a136df5aa4,17069015a6214e662205ed43f5b7cbdf5a1039fc393844b66433f8ae3637a1e1,33dae4791be96ffa36570196177f4c6f6e4691483bc6880a11797196288cbd46
2024-06-29 05:20:24,Truck_2,-82.8546,7.8760,177,Delayed,19.2,70.1,Clear,57,141,4,Weather,86.6,249,1,c331c8e402f76f7a24deaa61f058b4d52a89528cd902bbbf6068e89a8edf9fd3,f165f545c16714065c167d3f3fb0fb4c2eb4f82da8b18ebfc773029ece2da8bc,468804d489d574a1ab1eeaf550536c1cbcac79d09f920af6e7a0e00c16e9e284
2024-04-15 04:40:07,Truck_2,-40.2840,-86.8089,310,In Transit,22.8,64.4,Heavy,33,104,2,Mechanical Failure,98.9,110,1,b689b1c8d2c9f4685986ad66212873d5dd84c3f46127c0533267d12c373c3052,69b02c2614706899dd41fd9d5ca02fc4ffa1eec2ff99ea2b6867dbc77016aef5,f9d76fc2ff820a9f2d765b87923c1aebb8db9822b7a409d35e5c2cf04c3ddb0b
2024-07-24 04:09:02,Truck_3,2.2208,-170.2641,132,Delivered,27.5,57.2,Heavy,36,481,5,Traffic,65.2,140,1,ed8abb079748314044ca0527efb6a4b9b75575c5c5d3e4e988cd17e25ed590db,4ee17ac45009e100c03f44971ca1b4639ada418cc2b86afea360c1e44ab15b71,0abba4942705534b9c52e6996cb18f8d2051598fe69b5937090f571e29f0ac8a
2024-07-19 01:06:21,Truck_8,54.8423,175.5701,331,Delayed,25.6,77.8,Heavy,26,213,9,Traffic,90.7,269,1,134b939ca9047ff365a5b3684ce8ec0dcc28dbe048347a2abf2fab083e5b0466,a9711617406fd3250751129c4efe02315e826889d24829754f696925880b2a86,98c279b091f8f0eb16c34a1945cf447fb92615609892dddfacabd0a2d6d3eac0
2024-04-23 16:50:45,Truck_1,-78.4723,-82.6150,294,Delivered,24.4,65.2,Detour,23,439,8,Traffic,65.0,213,0,d48da13f33d1470e330fd3f1239a0573373818d5b13d2d93dae1a3088c073fe0,73ef11498dcc9cccb47251b6bea7bfad6d208a0dc3d65ccb2e24c8fd3f2d17b6,b0d19aaa6a87c4a1edddf868b5bfc654653f9b9cd091e38f6355b7e10d88cbbf
2024-06-18 12:57:05,Truck_6,4.8496,-60.7988,277,Delivered,29.3,50.7,Heavy,24,242,2,Mechanical Failure,93.4,271,1,1c83093f42ef52af92f5caa21415337fbeb363977a31a9c533b0ea8abc81adf8,fb54fa78fd8844026625fc78b0e7798b9cfd8776c377dd519cd46ee5a3282e7c,5e2096347fb77539f729a15c3b47b3e05e85e91f6c7468c1f91eb2c7cfc14cb5
2024-12-17 04:11:19,Truck_5,54.0342,-98.3083,329,Delayed,29.7,77.9,Heavy,33,232,5,Weather,91.9,124,1,d3d6a4fb9519c9c7343357e241ca0dd1e6001464f1e595af210b283a21993bb5,5ee53201dea883e5e9d8c240933029472ff88a0b80d1840c4ec77070a920c112,4f485328f16cfea9d969c337dde836ee69caa8d37b4340c0ac8420fbed1950a8
2024-11-17 04:41:18,Truck_8,42.945,-126.3295,206,In Transit,18.7,68.5,Heavy,27,473,2,Traffic,76.9,217,1,9bdbba9c3b7a1e37a55c989e921108e2f5621ad18c0375c17aa73a57c3dd51fb,1920b3f9f593c667dd7c9df702a1096a015815d8438089fd9c72b4f3a9327d6e,998d4d8b42b1a19914b209156eb38327c195aea5b861ef8528193c16f2741145
2024-06-20 11:18:46,Truck_1,-56.0674,82.9431,410,Delivered,28.9,60.3,Clear,32,436,1,None,77.2,272,0,5cc0433bd18c8915fb475adb902996a2d0b3701460645d2a3061faff472c2702,9dc9d5857bd9bbf23a9c15adee04aa8426c0676a86dddd7d7bbad4ba117db19f,8bf2b314735435c0b1f88b67ed3d58bd3b7b5c0e522724ce269d75e1d321a5d0
2024-06-29 11:16:26,Truck_7,-0.8539,-177.5496,417,Delayed,26.9,70.8,Clear,44,103,7,Mechanical Failure,94.7,181,1,ef67ae07951728f7ef735a342d81025f6775c7b76dfc9d603579e19cb53fdd39,1658c6f7ffd7be0d9d89325ec6dc36f7d4ecdd389c4ebb3504afe12fa450d7aa,dc071b785e8d62b294e34cb47575b2a1a3e361847fe3f3f869a9a13be2c69137
2024-07-05 09:14:48,Truck_6,54.5973,-128.4974,324,Delivered,20.7,72.4,Clear,12,173,7,None,95.1,243,0,6256b0dc51687f6910cf9337e685ae4dc730989f11d11ecde7d88e70277bad05,402b3bb141289d6043f6a766adac00d45491d4928604c9530f7dab7692f06760,8da0ea54361df71eb6fc870f4ba71cc52d215aac5b535600b77403a09a66ffa7
2024-07-19 20:10:54,Truck_8,-46.1457,161.0254,218,Delayed,23.8,52.3,Detour,52,389,2,Traffic,79.5,231,1,a3f8995fffc498cc7c93ed235c17f720b556e81c439757672204f8aa8215ee39,e2ef505195c7619eec5eaea29f17372c98241a87a3f12292fbf9aca0ac4f0109,e4a25885cda2ab1cb2e894ed6b05dcfa488095d115e8827050287b7731f14e63
2024-08-27 22:26:18,Truck_5,76.8391,140.3011,137,Delayed,24.6,52.2,Detour,28,124,6,Traffic,70.6,279,1,b07c914a89bd2ec3f7e33e685ddb720e694b4e54ec0ac5bfb1fbd25a74bbf52c,a7c0042359e9ea0a2d0dc870f01e5f60ae483d2a03a86f12f8042d2a788e8e6f,0bc75022f37bebc887a0bce30b3bdcb52f34d7691b9c19854fb758279237e7b6
2024-06-17 02:43:31,Truck_4,-59.1914,-125.4515,414,Delayed,18.3,76.4,Detour,42,332,10,Traffic,66.3,249,1,ba14a86dcd44ffcee20da57deb4526c2703332fa50fda17bfa9bf38ce2f36cff,9cf2ce878ae5d9bdbb67315c38a03a053a963352e81203e488882acb8a5f7275,c1bd799a61ca0b674f9ffb8d89b8c0acf8818ec3686bdf1b2b060c6e1dd5c718
2024-05-21 02:30:18,Truck_1,-75.6177,-156.9760,216,In Transit,26.9,67.2,Detour,35,181,10,Weather,86.2,185,0,cca96b46b141b69bcf9fabf19d0fde708c74cfc271e7386f0759426add3f4e50,e9abfc0a53366d7d8fc44867e1e2513a753d61ceddc36efb9741163742a442d9,e8f886367e7bda8d199164b34982bb3c25f5b3c59700d67e4b7a4ae9dc99b1ba
2024-05-08 02:13:49,Truck_8,-24.1694,30.0335,170,Delayed,26.4,51.6,Detour,47,278,3,None,96.4,105,1,d3b694e089a5737f2bd0178b2179a66fde123b2b9ea02d5901730f961e5f92e8,4d661a1840112f3f9ebd7004373d90869bd294869fdeae7cfb284ab77a5cc9ea,a280f1080ad8150deb1f6dd88fe00567b30fe2d9a890e128c30607d9f43aa7eb
2024-05-02 09:49:37,Truck_2,-6.8584,150.6127,154,Delivered,28.6,66.8,Clear,18,384,9,Weather,60.4,263,0,9072dcf70c2be77238cd05572af2b1010c3ded4b3e93c2930c2ce104a564ef7f,ddfd3fe70326334c0acddc1e97d032400f08ac91e7afe3516272a93915e954c8,8f17f23436cc9509631952edd1868e29618ae7875a9197c4486d554a20fc39c9
2024-01-25 20:15:13,Truck_2,-32.2146,166.7941,213,Delivered,25.0,72.7,Detour,51,353,8,None,82.6,227,0,f8316a20f80de1eeb904d924a078708815a478028b3b2ed6a4bddbb037444b1d,66983adeb80973bc14a41b4f856eea86b20bcad3c72bf1922005ed4f8edd7603,aab175ba3e827ba72fa3c4258f40de71bb1ac917d03246ea1aee5b3aeae873e7
2024-01-07 12:49:12,Truck_4,-46.3051,-93.1541,276,Delivered,24.9,77.0,Detour,60,467,4,Weather,84.6,292,0,d0a602d1983d19074073c130845118931b1360ecddc4d8ae536bbe4fd7509c3e,ba6114ae11e3495aab5c9753fd2ee42501dee853d1c61a5b99dc30024e29919a,4f82f6e55328f3751b228020a1055d22b0c1f3fead4d2f4ae0d2e67da0d7579a
2024-03-08 10:09:37,Truck_10,-85.0859,41.1380,382,In Transit,22.0,77.8,Clear,47,448,5,Weather,81.4,246,0,fdd52f4a056564091eb087ec62689ae1b4d7b79ac1dc8a532d37f1da41eca375,b9fc5bd3160ebc6433902511f7d30a99751dd259924bca949b01c1881663af71,490b268be7307118c3fa620737b99ef8adf04e6140cd484905564fd008ed8296
2024-12-22 15:01:19,Truck_8,89.1858,-159.3242,383,In Transit,19.1,69.0,Detour,16,238,3,Weather,90.7,290,0,c0d931cec4583152a0c2d244fe582eec0436973d90bb4021f2e2413201cc4f1c,57b7a60a79e320780c665e261f1970eade80f841ccd5fd289c41a11908715b51,007b39a527bb5fcef3e333d74b70d069724f22ae85c87658a98d09f705d1a8b2
2024-01-21 13:17:03,Truck_1,1.4290,-119.0925,334,Delayed,26.6,74.1,Detour,10,317,3,Traffic,73.0,184,1,25a5f47db99b464d4b17a5de20f1a8d5ed2db1a40f9f35947ca2156dc75a0637,d1f7560ca8db3c691a48fe93f016cda1ef4fc640cbc2613c3446e5bdb3847ad7,eec57aaa8457d2b678e52ce232f3cdb6b28126f2d826985a804922095666af65
2024-06-25 02:35:14,Truck_9,78.3252,15.2758,421,Delayed,26.3,68.8,Heavy,53,128,6,None,76.6,100,1,860c393ac2e1bbab7fcb6c3881313dfdc8bd4f41073b5a8474b566763f3b1c9d,b97e3c27eaa3682449662c52291895c72ab89b9e1becd110951147f477497702,2224815b2f1056a4e90cf64e01862c9de6f145df5c559cc2dd3f4a030f306c4b
2024-05-27 05:13:33,Truck_2,-9.2287,107.9306,329,Delivered,25.0,51.2,Detour,53,233,5,Mechanical Failure,67.2,188,0,cf2860e308c7fad3afc6b50b57004e1ae36b913d33369a40eb460026296135a4,6043dfefd26d3d220f75da34c10612b2d2495281d54462fd1bb850306d17629e,39d280cfb9430beb72c6e45cb95e467ea575ae2288879288c2d027937dff13c3
2024-01-27 01:05:38,Truck_10,71.4327,127.3664,284,In Transit,22.1,77.2,Heavy,16,226,4,None,95.8,206,1,1c8f292a27a4ed5a27b397f2731a9edf9ee515f10988626dccca751e7e4c10be,59943ad870816fd6710da09184992f202ddc1724fea42fb6b5b7280df4d4c95a,61d6571267f5b7bd28cb48ee25dfd8121702a1e5ee7b14f4e06d381bc118445f
2024-01-21 03:11:55,Truck_2,-84.0049,111.8327,184,Delayed,19.2,59.8,Heavy,23,126,4,Mechanical Failure,90.4,200,1,246636fdd5636ba79826c66ab57bf753aa2f69b86c730caab08c4f33499ec3b5,42015224180eb07b1687952624898a45144d4418fc1aca97969c1abf574811d4,e7b3a89e011a03ecfeb019103577bb96a3bebab39e97aa636f1e3c0ee03b2c2b
2024-08-03 13:26:27,Truck_5,7.0779,-165.1360,403,Delivered,20.6,66.1,Clear,15,461,4,None,77.1,263,0,f1600d4fc1e056e34faa0c1aa1ae0bf790ec60c8b2799a8100b64eea91a75295,b9190f798369c4c3361d10ebcf3a102855faf798db97c07f2ad18484c5784299,28900ba2a5762b6ac66b0f422369f96cf08eff8512ff28afeacf01a5e11bb265
2024-06-05 18:09:34,Truck_6,-86.0858,117.8697,100,In Transit,22.3,72.3,Detour,43,256,5,None,92.8,101,0,0af1ae00e3998da1caaa651bd0450880ba3e2049592a872a6091b94872125c68,3978b2f9ab1d4d4324dadd2e31207c57475a9606677c240ef3fd085dccfe51a2,63ebba0c304a96c148a2756ffabc3eb4595384ea39bee980bdb6cec737d526d3
2024-10-27 12:09:17,Truck_3,59.2432,175.9873,135,Delayed,18.9,55.5,Heavy,57,162,9,None,75.3,127,1,38890ef35c69ff3b5aa1529a556fea080b60878fa3b7079b1a825d48a71c70c5,3f5e8e04318eea5450b42c5677dd4213c3f2f20182478e5b20881ba102ad5c7d,376196776c195f4126ccd7bf45e24f3d5af9ba8e7cd6e816c698ca79617504f9
2024-10-22 14:28:47,Truck_1,-37.9722,-119.933,230,Delivered,25.0,79.0,Heavy,51,481,2,Weather,64.3,268,1,5cee080280f73088083af7272da2c17e8accbd6db3bf96b964d4f6e5b8bec418,8aba524d0213c215cd2c18bde1e5b983e5db33e810cfa2084cf72331e3dad4d8,2635a702c678016eacf563b679c97a0b1ebe24a73cf12a7aed57c0332bb1729c
2024-09-03 09:41:58,Truck_8,-83.6720,164.2522,318,In Transit,29.8,51.4,Clear,24,216,3,Weather,83.8,221,0,0e6b316db1be7d4cb20fa650218c710ca5093c760bfe0ee236015486f843b205,7442ee1085d797a544592b52efcf79bb01432905e23d6721a7be0306303d0611,1e19101554e3950921ecd21af952d21aec5f355c0fc8ea1885cd1bbb70ea6cd3
2024-01-03 11:20:33,Truck_7,5.9541,-156.4873,237,Delivered,29.2,56.2,Detour,15,251,3,Weather,76.3,198,0,6855f323c2debd1f41c0b0d826d252a6e2032bcb99a06884809436c413fb183f,87f271d89d1d6919831d8c0e2c2c4f999acccd63e15a56f3ea79211a091a9ccc,04c530701d4894b7f10302fbb16ab2067d8cbda2ef9136dc236a6e08d1a93c67
2024-06-11 23:38:53,Truck_2,-16.3804,-119.0546,459,In Transit,27.2,78.5,Heavy,22,323,7,None,87.3,271,1,387fec38f1b5e38cf248e8823cd1b74576bc519ff134d2448e02c4cade301589,69418f0e6be4a6e77a2d5eeb28538171a99035c6a031ef3e91ef5bf01969ec12,f6ce4034775ecea95a0a24975cb35111973cf7129ccd8650725400a525a7d4a3
2024-01-04 23:32:40,Truck_6,-27.4913,-1.8571,332,In Transit,21.7,58.9,Heavy,33,363,6,Weather,90.1,131,1,38d467fc544c1e1512c1b0fa3a774919fcce0567a585073e242ad36b12f8d859,07d28468bcd46c99522b15d99a06f3c74c4c4d929797415d4bd8a688636c1c4b,c0ddbb9c4af551e613650e67a658a9354423c38d40f9fdbdb2ad738aa135aee8
2024-08-02 06:58:21,Truck_8,67.7002,43.8530,133,In Transit,28.7,69.5,Detour,57,342,6,Traffic,99.9,261,0,8380347a298bd7a8c9f560e113191bae7235be2adc3ae22893ba07ed8c511eae,3316b9f58d1d86e2a3bde2ff1ace03c316ee93bd1081d4e0448850e2bb9dfb59,68396e510f4661fd8af36fa9271843e857508a88decbefbccaa507a9964492c0
2024-08-29 02:07:16,Truck_8,30.5045,52.2559,499,Delayed,18.3,75.1,Clear,22,251,1,Mechanical Failure,79.2,139,1,6bfe6dfc85a03b6233473509395fd51d8b0ca94759deff624e16ddb990503adc,be437d882ae15bd30578c827dc64f5e8d6254f29112515310adf84df76d59b7c,42d30e937804839bdc520bd10fb2dbd8170b2106b4bb8af0022ae866ceb6682a
2024-02-22 18:02:00,Truck_10,4.8619,61.4224,350,Delivered,25.3,71.2,Detour,19,177,1,None,67.0,209,0,ba2b2f1e249ef70fd7f48be9a0b18d45382c26b4f2439c65fa558a3c33e5215e,6c46daa8d1e89903ede58c605d12e130b6ba5a8aaa6900a70b4f7ccb0c8c5b21,bd4116b6c3d5f540f452c1829546630420c0d223ca52995c8f268b9878bd17c9
2024-06-21 20:31:34,Truck_7,84.0872,85.2383,186,Delayed,24.1,72.0,Detour,26,131,4,None,68.2,189,1,a10a8ca9215933d00f04a96a817d129f7a6a7f43356330e4b21af0b045ac4bd0,bb5b15347327b7d03f99a33ace3c0a5bc35daa5980c60520c1b5d92602291f22,ffc672b455b7a0c34625982166251067e6bf88b1dc4c77b487ca23046e4e434c
2024-01-27 15:36:15,Truck_8,11.5213,-168.4741,403,Delivered,23.1,69.3,Detour,24,487,10,Mechanical Failure,69.6,104,0,4625a712f0f0a794cd1e35856074c1946d34e67d1e4bdf55bc95dea5f8ee1337,6b1abc6c0e2505852907b9fdd241fe9c140bd2df3a8edb1057adaa981cfa7464,0d7353033f72f05ee3855a77627a4acf0ff4450eb760524ff7b52998586f11af
2024-06-17 12:40:13,Truck_6,63.7701,163.2651,193,Delayed,22.1,68.2,Heavy,29,231,3,Weather,69.7,198,1,fd0544f781b8f2fd7f744f5bef4bf1e4412c77c508648fbb4375837ed02015b7,a15ce5cbe6ce89349fa3040c4cb30b736a6b58c78da25a904d46e61a7e1999c4,c6b0df32c5f4d9d36f50fbe7b306c12c26bcbeabad269b1624d06bf508ace54d
2024-03-31 14:30:18,Truck_2,57.5757,-35.0439,254,Delivered,24.0,78.6,Heavy,24,108,3,Weather,66.6,219,1,1208ac95496808c3a8e2e5a4ad502b7237b440ca76e962b02c724421d062b1aa,1b6f5252164b3645acf2e1902f52c4e7b8dff8bd62ec90bae3d3a845b85a28ba,39355cf976186218b4ef124836e148900d1176d228e3535bf9abf845547379f8
2024-03-23 08:10:19,Truck_9,-66.6009,-11.7155,368,Delivered,26.1,71.0,Clear,58,336,2,Mechanical Failure,86.5,259,0,69ed7cd3d56190e909c6f6f0ad000d590025305c9eef91787822a86a8054f523,05310a481c847fa03431f63c7f75db6e8c77758b3b277da6a2998fdf42790d4f,f494899a2022fca2ab3295654fdc75f0dd30d01e7db847e05486c89c5c0bc7e3
2024-10-02 15:12:00,Truck_6,18.7550,-46.8871,283,Delayed,28.5,50.7,Detour,11,495,10,Weather,88.1,200,1,2b6cbf90ce817fa0dc58315590251e8ab7161579e8603fe49eca064b35a714ce,ad6a22b351743c19d85c8889a046d37ee8bc8d002171afbc6317532acd160b7e,5020dbb44d72dde39b074c92c725ecdc57de15df40d7fafb277d4409bd0988d6
2024-07-28 18:36:05,Truck_10,50.3574,128.5618,164,Delivered,25.5,67.6,Heavy,20,188,7,Mechanical Failure,60.1,268,1,175775ae4b7f1cf368101004b6393d08c3db5c04e48ba11865631bc6d667b9d2,3f351fdf433363d426557406c4cb5b541a3d99d8f7607c4394ea9fe902d62735,f0b76c4b3d2737ffcb3f6ce99a0f795581f8fe66016c7144679835a78b8904bd
2024-01-11 15:19:53,Truck_5,46.9009,3.7490,419,Delivered,22.1,74.7,Detour,31,236,10,Traffic,95.9,182,0,9861c60fb010be4759c15d3e7b2bb722816c32c286be0224e99f7fa3d98bf5e1,f0282f5b1eab4a6975a0df2f6f1dbcffdf91702b8307169f3f2df91c4953757a,cf0e8ca32a46e9acd053a241668305c9ddd9bd3e0f3abab8737ee575f054e1ed
2024-12-28 18:53:31,Truck_9,17.5319,-65.0765,489,Delivered,25.0,69.4,Clear,30,345,8,None,66.1,128,0,d635aa8f8a74eefcf5e24d85f5ea8a01aa7be4f53e88e30e617daacb9c5161ac,c737c58fcbe2493b71abf3050801c2c3aa71f7b41e8cde73cd2d3dceb3248db9,6235732714bec0e4dc95969d68d7295c3ac3def19e4bc77cd0a1512a873bef45
2024-09-07 12:50:16,Truck_2,4.8305,-6.5757,498,Delayed,20.2,55.0,Clear,51,147,8,Weather,97.7,247,1,7fdcf28174658230ba9f05e7f3b43663f0c90fc01e667fc2dad629b406ebc9fb,1b1f88ff7155b47c0da309bc3a8d4022113c0fe1187a95e1db9a963417d8e8e7,ef9089895ebfbfc2d5d870411451a9eec9bc833600dc052c161b65218cafe19f
2024-12-09 11:15:02,Truck_10,38.8917,-38.8032,244,Delayed,21.2,61.8,Detour,24,181,2,Traffic,70.1,238,1,b1303f352b540011b94f1b8f08f52b6adeddbae616fc7245b48528b6ccb67512,2185620efe73bb69ed2f46105b84246b94429dc5c2601c3725ff079552312038,387563f9a137b81ce8ceb34e51c90dc54fb7d215fe53d4d776ec4fb2e33f173a
2024-10-05 18:34:00,Truck_4,-20.0482,-83.6915,488,Delivered,21.5,50.3,Heavy,32,120,1,Mechanical Failure,79.1,111,1,0a7331a2afd894b1ce66d26d6f8bd86fef3885c8d7708a88ed0ac0826645f4b3,3d47fe19eea06e777ade32d34ffee1d0b3a20f0fd44cdea5bc473bee981b1ed3,959c7631047aaf99af789c75fde6d8a9cc70760c97e4c425b2d7a859a1280027
2024-04-22 10:55:19,Truck_9,-83.2534,-166.3309,152,Delayed,21.2,70.3,Clear,10,467,10,None,61.5,269,1,63ebce52f69c848308b09439a32072195c0cf421921cf8cdacc7f40dfb01b48c,300cdc9c3aeca189c74e7065a00bb041370c76296e42e9361e5d525dc6fde657,9f6ac30614779afdb8bffbe4a1ef3e5ca85066be3c07bcec45e8cf6d13e99fc9
2024-02-27 21:45:48,Truck_10,-4.8643,75.4304,168,Delayed,23.2,71.5,Clear,23,292,3,Traffic,98.8,102,1,4f8e0bb9bcf3fdaa19b79f536d1e21641ca24ae49dac268859553003d5fd432a,d1f717db39996b56e4b7223d80be00bc378a60879b3c628e3e7581b7f5e1706b,a0d886859434fd04b17f4648ff931d24edcaaba8cdb61aada4461b570bc1c181
2024-05-23 22:03:43,Truck_5,46.7637,-146.4348,268,Delivered,23.9,79.2,Clear,41,295,9,Mechanical Failure,69.5,146,0,14446c7f9315bb9193070723dc1f6a0e7de20e786af947c71fd990951efc445b,e97a016406bc52bd8f8f3e3d9b40de11c0154f2ac04334f5a610fc69c41bf28d,5d4f28090add7d09271d877ae6f56d0399307e1bc901140597bc4bc4e49fd319
2024-01-02 22:19:42,Truck_7,-68.3909,-122.5570,341,In Transit,21.3,76.2,Heavy,58,429,3,None,78.6,178,1,681a968468e6471a012118a5499875dd21af85b8d1b639f7645a891e80d93aab,59ea9e2a2c708caf469b6208171244bedeb4ce5aa0563b6c0374a895190b7872,cf5e55e5fe3acff0447b717a2f99ac4840670c9ac0df7bd024010e8e1391118c
2024-09-29 06:31:55,Truck_7,62.3457,-54.2033,166,Delivered,28.9,50.6,Heavy,58,197,3,Traffic,88.8,282,1,46dfb66d99e982a7f457ce71360897b249bbd276316ad39bbaab8c9a85493c0b,8fba37582958229430e43577d5015990c0890e5c7cb49d22a7d028677691e977,ffb4b6f7175c5c425ca4b42df27ff0d1ffad6843e22d0a96307b367b160e5e54
2024-12-18 08:33:58,Truck_7,72.8857,135.9494,483,Delayed,21.4,51.2,Heavy,33,249,2,None,67.6,165,1,f042b5353e37c584b4d155a11fa18a3337761dd76e6a1d21c4991722d3bf0221,efc0360f4e5154cd22971ebe3088ae0a56b6cf4c1e74a256ad905b39f1bcbb9d,b829418babea6acc69ae0d2af7551e80cad7f9a9ed5f60daf8b467a5c54359bf
2024-08-11 10:28:58,Truck_10,2.2782,-158.4628,232,Delivered,22.3,73.3,Heavy,19,332,4,None,78.6,135,1,81c6676d625efbad72c1a8de68afeabe0cd18c3df9b327e3bd01c7a55c9f8290,3cf068ecd9782c7511115410b52d05afb90ad06d0f5e23e450d07a3d5bf66267,19ef02957e4bfd883cb79072bdd575df3b55a0d5bed5a4c5ef6374e9a569701c
2024-03-24 22:56:32,Truck_3,11.7686,154.6043,392,In Transit,20.7,62.8,Detour,12,417,2,Weather,69.3,109,0,f8f4a38af85236597b46268743c023979b90aa848c717a03bc7f6bd44346f72b,90c0cf9a517ed7e4f454471c377ff92fbe3cfdcf14f3d522e32acb6aac3186a6,33ce16b9fbc604f8e5ffb9305d0ec0fb155989651710f2f6cb124df9eef0214c
2024-06-02 00:24:04,Truck_8,-75.5980,11.1340,480,In Transit,24.9,77.8,Heavy,53,318,3,Mechanical Failure,69.5,181,1,165ad577aaaa855121d94214d8069985fa10e8efe8d80bfa0287cdded5243773,c403e9aa108694afac53160af812afd18ac6001690e73010329abae65026f475,17c4e7cdf4732ec5b0f50e55de51af594dcd66782e2ab6bf60031a242aca3fbc
2024-02-02 03:46:54,Truck_3,23.2931,106.0267,368,Delivered,28.0,53.4,Detour,42,182,5,None,77.5,205,0,8bd8758e24644769dee047bd14365d75999c3b7326433a8ae71439e5a8e49fd1,4c02d7143ef62188f8e39f94557057f00cf8377ffc9289fd88d3ecda6c51616d,d1272e4f75dd858c4b1328a1354c3d775e66ee7b7964fab1ddee11dfbf78ea3e
2024-10-02 12:56:46,Truck_6,-11.3114,-139.8110,373,In Transit,25.0,62.4,Clear,20,125,1,Mechanical Failure,91.2,160,0,dfbf08064cd158fd80c22d9742b64db66e57af080bac75c4be0bccd42dfc48a9,0dbb4cd28f58c26f0b0f7b7fe514657c428061478821a251ca4ae5db8b5e10c5,ac8fd80bc376687203e57779e6f84274bea9d913a3cdfffd992bdc8b281b53ec
2024-09-25 12:20:07,Truck_2,10.1968,47.9904,158,Delayed,22.0,53.3,Heavy,50,208,4,None,85.0,231,1,6fec502536bef8a24dea40ef20bc0e6616e3affd5491e020281ad26503e5a490,9e0e0bb2de759d209e2c0bf7e0ec5616c1d1a9de9a6862a783dfd02f9ac7c778,dbaa76f3d1be2f0a1cdc37a27df8bf7bb1412a9fee8fec865e4d287b8585b884
2024-02-24 08:11:09,Truck_3,10.9354,-27.3551,184,Delivered,19.2,55.3,Heavy,14,450,3,None,86.7,247,1,f3d5e7e4aed3d275799090f68a341aff9d6122d5295950280e1df3bafc238fd2,28b4bf13f2b32fe5ce7361476eadc47699047582b82e91e20dd14d780625a7a0,12463044d27ef4bd436f4f0a2626608c1bd0a89c44ce8fdee5a5d28b68bf46e5
2024-10-28 10:00:20,Truck_9,84.9482,59.5314,204,Delivered,21.4,61.5,Clear,51,490,5,Mechanical Failure,68.0,288,0,6961e363773a387dff78e435003e150dccff3209b7cc7d58a2d2f3d92dad1a87,1a5b16c7cee72dfa3be4602959a54cead3435fd6e60bce437dc8a432564ab95e,0c6dfab576be43261612c4fb466feab111811b8bddb0198fc96555c32478afc6
2024-05-31 23:20:31,Truck_2,49.7212,179.2025,227,Delivered,26.1,65.7,Detour,47,247,8,Traffic,77.8,135,0,4d175fce8c8607a25664ec6f03143bcb216cfcbda896d1992986d1f1ec217e11,fe8eb79947dd1af16957e4d8c589d37c7c0419bac3cda818d1ef4f45bd178eb9,3572dd953427dae92daea88c3dc8801750e277b955e5ec333480d0a28d53cf4c
2024-01-22 00:34:19,Truck_5,-28.8968,-117.9471,405,In Transit,28.0,67.7,Clear,48,348,3,Mechanical Failure,78.3,213,0,a3f008bc82671ec26a3b9a2a9cee627458fbeb9b14025ee43f14ed0e5f9afb9b,dc5c147afce0155c837b02bae7d30340ab1c6dfd1eb04c8b2bdeecec6b36939f,6c9bde5204b2f660c87a24d4074e0124b65b0a6297fcffb5c2cd5459ad30dc35
2024-12-19 11:06:09,Truck_7,-55.5154,-163.6943,392,Delivered,27.4,69.0,Detour,31,347,9,Weather,98.0,133,0,ddaf72fa8b2e0c6d2427f3ef20ebb5cf03d57e97b31530dcb4c43fcd279e5f51,9343fb864dd074d640713b1446e39c63cd93d153c57e1b3df7244e006b464e78,14ea7e1f4f7c8e74c636c81463c013c78bf83fcaabeb5f58065189c5e695ceb1
2024-01-05 22:46:26,Truck_3,16.7636,29.2783,429,In Transit,27.7,75.0,Heavy,12,446,4,None,65.7,203,1,04a7ee851c7889ad91548c480f09d06d6f72147412ee2cb4bc8cf0b00bbc0566,3562e3a59408279cb0f27fdf9ed40ba85726709dbceb356eb79ebb3c5aecae88,7f598f4e39e9e959e1745097aa9df2f71219672984365e675adb169d3a3c7d0a
